Data,Cod.ContaContabil,Valor
9/1/2019,04.03.00002,-380.53 
9/1/2019,04.03.00002,"-2,484.05 "
9/1/2019,04.03.00002,-763.92 
9/1/2019,04.03.00002,-783.88 
9/1/2019,04.03.00002,-957.01 
9/1/2019,04.03.00002,"-4,276.36 "
9/1/2019,04.03.00002,"-1,978.90 "
9/1/2019,04.03.00002,"-1,098.88 "
9/1/2019,04.03.00002,-353.74 
9/1/2019,04.03.00002,"-6,750.80 "
9/1/2019,04.03.00002,"-2,065.39 "
9/1/2019,04.03.00002,"-1,248.35 "
9/1/2019,04.03.00002,"-2,529.74 "
9/1/2019,04.03.00002,"-1,708.76 "
10/1/2019,04.03.00002,"-1,289.10 "
10/1/2019,04.03.00002,"-1,002.64 "
10/1/2019,04.03.00002,"-1,174.51 "
10/1/2019,04.03.00002,-859.41 
10/1/2019,04.03.00002,"-1,002.64 "
10/1/2019,04.03.00002,"-1,002.64 "
10/1/2019,04.03.00002,-875.86 
10/1/2019,04.03.00002,"-1,244.71 "
10/1/2019,04.03.00002,"-17,775.85 "
10/1/2019,04.03.00002,"-1,002.64 "
10/1/2019,04.03.00002,"-3,763.03 "
10/1/2019,04.03.00002,"-2,001.40 "
10/1/2019,04.03.00002,"-1,451.37 "
10/1/2019,04.03.00002,-151.88 
10/1/2019,04.03.00002,-922.85 
10/1/2019,04.03.00002,-797.46 
10/1/2019,04.03.00002,-654.06 
10/1/2019,04.03.00002,-377.11 
10/1/2019,04.03.00002,"-2,658.63 "
10/1/2019,04.03.00002,-390.17 
10/1/2019,04.03.00002,-843.78 
10/1/2019,04.03.00002,"-4,146.11 "
10/1/2019,04.03.00002,"-3,007.91 "
10/1/2019,04.03.00002,"-3,159.35 "
10/1/2019,04.03.00002,"-8,807.44 "
10/1/2019,04.03.00002,"-1,816.58 "
10/1/2019,04.03.00002,"-2,501.82 "
10/1/2019,04.03.00002,"-2,979.26 "
10/1/2019,04.03.00002,"-2,908.93 "
10/1/2019,04.03.00002,"-1,774.38 "
10/1/2019,04.03.00002,-715.45 
10/1/2019,04.03.00002,"-1,654.85 "
10/1/2019,04.03.00002,"-4,500.31 "
10/1/2019,04.03.00002,"-1,050.57 "
10/1/2019,04.03.00002,-315.98 
10/1/2019,04.03.00002,"-1,238.02 "
10/1/2019,04.03.00002,"-1,193.14 "
10/1/2019,04.03.00002,"-2,291.74 "
10/1/2019,04.03.00002,"-12,305.72 "
10/1/2019,04.03.00002,"-2,841.92 "
10/1/2019,04.03.00002,"-47,360.06 "
10/1/2019,04.03.00002,"-4,623.39 "
10/1/2019,04.03.00002,-213.98 
10/1/2019,04.03.00002,"-2,236.73 "
10/1/2019,04.03.00002,"-2,926.75 "
10/1/2019,04.03.00002,"-5,333.42 "
10/1/2019,04.03.00002,"-4,898.38 "
10/1/2019,04.03.00002,"-3,346.18 "
10/1/2019,04.03.00002,"-3,798.93 "
10/1/2019,04.03.00002,"-3,971.28 "
10/1/2019,04.03.00002,"-1,145.54 "
10/1/2019,04.03.00002,"-4,051.95 "
10/1/2019,04.03.00002,-734.55 
10/1/2019,04.03.00002,-618.02 
10/1/2019,04.03.00002,"-1,392.86 "
10/1/2019,04.03.00002,-380.53 
10/1/2019,04.03.00002,"-2,484.05 "
10/1/2019,04.03.00002,-763.92 
10/1/2019,04.03.00002,-783.88 
10/1/2019,04.03.00002,-957.01 
10/1/2019,04.03.00002,"-4,276.36 "
10/1/2019,04.03.00002,"-1,978.90 "
10/1/2019,04.03.00002,"-1,098.88 "
10/1/2019,04.03.00002,-353.74 
10/1/2019,04.03.00002,"-6,750.80 "
10/1/2019,04.03.00002,"-2,065.39 "
10/1/2019,04.03.00002,"-1,248.35 "
10/1/2019,04.03.00002,"-2,529.74 "
10/1/2019,04.03.00002,"-1,708.76 "
11/1/2019,04.03.00002,"-1,289.10 "
11/1/2019,04.03.00002,"-1,002.64 "
11/1/2019,04.03.00002,"-1,174.51 "
11/1/2019,04.03.00002,-859.41 
11/1/2019,04.03.00002,"-1,002.64 "
11/1/2019,04.03.00002,"-1,002.64 "
11/1/2019,04.03.00002,-875.86 
11/1/2019,04.03.00002,"-1,244.71 "
11/1/2019,04.03.00002,"-17,775.85 "
11/1/2019,04.03.00002,"-1,002.64 "
11/1/2019,04.03.00002,"-3,763.03 "
11/1/2019,04.03.00002,"-2,001.40 "
11/1/2019,04.03.00002,"-1,451.37 "
11/1/2019,04.03.00002,-151.88 
11/1/2019,04.03.00002,-922.85 
11/1/2019,04.03.00002,-797.46 
11/1/2019,04.03.00002,-654.06 
11/1/2019,04.03.00002,-377.11 
11/1/2019,04.03.00002,"-2,658.63 "
11/1/2019,04.03.00002,-390.17 
11/1/2019,04.03.00002,-843.78 
11/1/2019,04.03.00002,"-4,146.11 "
11/1/2019,04.03.00002,"-3,007.91 "
11/1/2019,04.03.00002,"-3,159.35 "
11/1/2019,04.03.00002,"-8,807.44 "
11/1/2019,04.03.00002,"-1,816.58 "
11/1/2019,04.03.00002,"-2,501.82 "
11/1/2019,04.03.00002,"-2,979.26 "
11/1/2019,04.03.00002,"-2,908.93 "
11/1/2019,04.03.00002,"-1,774.38 "
11/1/2019,04.03.00002,-715.45 
11/1/2019,04.03.00002,"-1,654.85 "
11/1/2019,04.03.00002,"-4,500.31 "
11/1/2019,04.03.00002,"-1,050.57 "
11/1/2019,04.03.00002,-315.98 
11/1/2019,04.03.00002,"-1,238.02 "
11/1/2019,04.03.00002,"-1,193.14 "
11/1/2019,04.03.00002,"-2,291.74 "
11/1/2019,04.03.00002,"-10,033.08 "
11/1/2019,04.03.00002,"-2,841.92 "
11/1/2019,04.03.00002,"-47,360.06 "
11/1/2019,04.03.00002,"-4,623.39 "
11/1/2019,04.03.00002,-213.98 
11/1/2019,04.03.00002,"-2,236.73 "
11/1/2019,04.03.00002,"-2,926.75 "
11/1/2019,04.03.00002,"-5,333.42 "
11/1/2019,04.03.00002,"-4,898.38 "
11/1/2019,04.03.00002,"-3,346.18 "
11/1/2019,04.03.00002,"-3,798.93 "
11/1/2019,04.03.00002,"-3,971.28 "
11/1/2019,04.03.00002,"-1,145.54 "
11/1/2019,04.03.00002,"-3,082.54 "
11/1/2019,04.03.00002,-734.55 
11/1/2019,04.03.00002,-618.02 
11/1/2019,04.03.00002,"-1,392.86 "
11/1/2019,04.03.00002,-380.53 
11/1/2019,04.03.00002,"-2,484.05 "
11/1/2019,04.03.00002,-763.92 
11/1/2019,04.03.00002,-783.88 
11/1/2019,04.03.00002,-957.01 
11/1/2019,04.03.00002,"-4,276.36 "
11/1/2019,04.03.00002,"-1,978.90 "
11/1/2019,04.03.00002,"-1,098.88 "
11/1/2019,04.03.00002,-353.74 
11/1/2019,04.03.00002,"-6,750.80 "
11/1/2019,04.03.00002,"-2,065.39 "
11/1/2019,04.03.00002,"-1,248.35 "
11/1/2019,04.03.00002,"-2,529.74 "
11/1/2019,04.03.00002,"-1,708.76 "
12/1/2019,04.03.00002,"-1,289.10 "
12/1/2019,04.03.00002,"-1,002.64 "
12/1/2019,04.03.00002,"-1,174.51 "
12/1/2019,04.03.00002,-859.41 
12/1/2019,04.03.00002,"-1,002.64 "
12/1/2019,04.03.00002,"-1,002.64 "
12/1/2019,04.03.00002,-875.86 
12/1/2019,04.03.00002,"-1,244.71 "
12/1/2019,04.03.00002,"-17,775.85 "
12/1/2019,04.03.00002,"-1,002.64 "
12/1/2019,04.03.00002,"-3,763.03 "
12/1/2019,04.03.00002,"-2,001.40 "
12/1/2019,04.03.00002,"-1,451.37 "
12/1/2019,04.03.00002,-151.88 
12/1/2019,04.03.00002,-922.85 
12/1/2019,04.03.00002,-797.46 
12/1/2019,04.03.00002,-654.06 
12/1/2019,04.03.00002,-377.11 
12/1/2019,04.03.00002,"-2,658.63 "
12/1/2019,04.03.00002,-390.17 
12/1/2019,04.03.00002,-843.78 
12/1/2019,04.03.00002,"-4,146.11 "
12/1/2019,04.03.00002,"-3,007.91 "
12/1/2019,04.03.00002,"-3,159.35 "
12/1/2019,04.03.00002,"-8,807.44 "
12/1/2019,04.03.00002,"-1,816.58 "
12/1/2019,04.03.00002,"-2,501.82 "
12/1/2019,04.03.00002,"-2,979.26 "
12/1/2019,04.03.00002,"-2,908.93 "
12/1/2019,04.03.00002,"-1,774.38 "
12/1/2019,04.03.00002,-715.45 
12/1/2019,04.03.00002,"-1,654.85 "
12/1/2019,04.03.00002,"-4,500.31 "
12/1/2019,04.03.00002,"-1,050.57 "
12/1/2019,04.03.00002,-315.98 
12/1/2019,04.03.00002,"-1,238.02 "
12/1/2019,04.03.00002,"-1,193.14 "
12/1/2019,04.03.00002,"-2,291.74 "
12/1/2019,04.03.00002,"-10,033.08 "
12/1/2019,04.03.00002,"-2,841.92 "
12/1/2019,04.03.00002,"-47,360.06 "
12/1/2019,04.03.00002,"-4,623.39 "
12/1/2019,04.03.00002,-213.98 
12/1/2019,04.03.00002,"-2,236.73 "
12/1/2019,04.03.00002,"-2,926.75 "
12/1/2019,04.03.00002,"-5,333.42 "
12/1/2019,04.03.00002,"-4,898.38 "
12/1/2019,04.03.00002,"-3,346.18 "
12/1/2019,04.03.00002,"-3,798.93 "
12/1/2019,04.03.00002,"-3,971.28 "
12/1/2019,04.03.00002,"-1,145.54 "
12/1/2019,04.03.00002,"-3,082.54 "
12/1/2019,04.03.00002,-734.55 
12/1/2019,04.03.00002,-618.02 
12/1/2019,04.03.00002,"-1,392.86 "
12/1/2019,04.03.00002,-380.53 
12/1/2019,04.03.00002,"-2,484.05 "
12/1/2019,04.03.00002,-763.92 
12/1/2019,04.03.00002,-783.88 
12/1/2019,04.03.00002,-957.01 
12/1/2019,04.03.00002,"-4,276.36 "
12/1/2019,04.03.00002,"-1,978.90 "
12/1/2019,04.03.00002,"-1,098.88 "
12/1/2019,04.03.00002,-353.74 
12/1/2019,04.03.00002,"-6,750.80 "
12/1/2019,04.03.00002,"-2,065.39 "
12/1/2019,04.03.00002,"-1,248.35 "
12/1/2019,04.03.00002,"-2,529.74 "
12/1/2019,04.03.00002,"-1,708.76 "
1/1/2020,04.03.00002,"-1,289.10 "
1/1/2020,04.03.00002,"-1,002.64 "
1/1/2020,04.03.00002,"-1,174.51 "
1/1/2020,04.03.00002,-859.41 
1/1/2020,04.03.00002,"-1,002.64 "
1/1/2020,04.03.00002,"-1,002.64 "
1/1/2020,04.03.00002,-875.86 
1/1/2020,04.03.00002,"-1,244.71 "
1/1/2020,04.03.00002,"-17,775.85 "
1/1/2020,04.03.00002,"-1,002.64 "
1/1/2020,04.03.00002,"-3,763.03 "
1/1/2020,04.03.00002,"-2,001.40 "
1/1/2020,04.03.00002,"-1,451.37 "
1/1/2020,04.03.00002,-922.85 
1/1/2020,04.03.00002,-797.46 
1/1/2020,04.03.00002,-654.06 
1/1/2020,04.03.00002,-377.11 
1/1/2020,04.03.00002,"-2,658.63 "
1/1/2020,04.03.00002,-390.17 
1/1/2020,04.03.00002,-843.78 
1/1/2020,04.03.00002,"-4,146.11 "
1/1/2020,04.03.00002,"-3,007.91 "
1/1/2020,04.03.00002,"-3,159.35 "
1/1/2020,04.03.00002,"-8,807.44 "
1/1/2020,04.03.00002,"-1,816.58 "
1/1/2020,04.03.00002,"-2,501.82 "
1/1/2020,04.03.00002,"-2,979.26 "
1/1/2020,04.03.00002,"-2,908.93 "
1/1/2020,04.03.00002,"-1,640.31 "
1/1/2020,04.03.00002,-715.45 
1/1/2020,04.03.00002,"-1,654.85 "
1/1/2020,04.03.00002,"-4,500.31 "
1/1/2020,04.03.00002,"-1,050.57 "
1/1/2020,04.03.00002,-315.98 
1/1/2020,04.03.00002,"-1,238.02 "
1/1/2020,04.03.00002,"-1,193.14 "
1/1/2020,04.03.00002,"-2,291.74 "
1/1/2020,04.03.00002,"-10,033.08 "
1/1/2020,04.03.00002,"-2,841.92 "
1/1/2020,04.03.00002,"-47,360.06 "
1/1/2020,04.03.00002,"-4,623.39 "
1/1/2020,04.03.00002,-213.98 
1/1/2020,04.03.00002,"-2,236.73 "
1/1/2020,04.03.00002,"-2,926.75 "
1/1/2020,04.03.00002,"-5,333.42 "
1/1/2020,04.03.00002,"-4,898.38 "
1/1/2020,04.03.00002,"-3,346.18 "
1/1/2020,04.03.00002,"-3,798.93 "
1/1/2020,04.03.00002,"-3,971.28 "
1/1/2020,04.03.00002,"-1,145.54 "
1/1/2020,04.03.00002,"-3,082.54 "
1/1/2020,04.03.00002,-734.55 
1/1/2020,04.03.00002,-618.02 
1/1/2020,04.03.00002,"-1,392.86 "
1/1/2020,04.03.00002,-380.53 
1/1/2020,04.03.00002,"-2,484.05 "
1/1/2020,04.03.00002,-763.92 
1/1/2020,04.03.00002,-783.88 
1/1/2020,04.03.00002,-957.01 
1/1/2020,04.03.00002,"-4,276.36 "
1/1/2020,04.03.00002,"-1,978.90 "
1/1/2020,04.03.00002,"-1,098.88 "
1/1/2020,04.03.00002,-353.74 
1/1/2020,04.03.00002,"-6,750.80 "
1/1/2020,04.03.00002,"-2,065.39 "
1/1/2020,04.03.00002,"-1,248.35 "
1/1/2020,04.03.00002,"-2,529.74 "
1/1/2020,04.03.00002,"-1,708.76 "
2/1/2020,04.03.00002,"-1,289.10 "
2/1/2020,04.03.00002,"-1,002.64 "
2/1/2020,04.03.00002,"-1,174.51 "
2/1/2020,04.03.00002,-859.41 
2/1/2020,04.03.00002,"-1,002.64 "
2/1/2020,04.03.00002,"-1,002.64 "
2/1/2020,04.03.00002,-875.86 
2/1/2020,04.03.00002,"-1,244.71 "
2/1/2020,04.03.00002,"-17,775.85 "
2/1/2020,04.03.00002,"-1,002.64 "
2/1/2020,04.03.00002,"-3,763.03 "
2/1/2020,04.03.00002,"-2,001.40 "
2/1/2020,04.03.00002,"-1,451.37 "
2/1/2020,04.03.00002,-922.85 
2/1/2020,04.03.00002,-797.46 
2/1/2020,04.03.00002,-654.06 
2/1/2020,04.03.00002,-377.11 
2/1/2020,04.03.00002,"-2,658.63 "
2/1/2020,04.03.00002,-390.17 
2/1/2020,04.03.00002,-843.78 
2/1/2020,04.03.00002,"-4,146.11 "
2/1/2020,04.03.00002,"-3,133.34 "
2/1/2020,04.03.00002,"-3,291.10 "
2/1/2020,04.03.00002,"-9,033.24 "
2/1/2020,04.03.00002,"-1,892.34 "
2/1/2020,04.03.00002,"-2,501.82 "
2/1/2020,04.03.00002,"-3,103.50 "
2/1/2020,04.03.00002,"-3,002.03 "
2/1/2020,04.03.00002,"-1,708.72 "
2/1/2020,04.03.00002,-731.38 
2/1/2020,04.03.00002,"-1,654.85 "
2/1/2020,04.03.00002,"-4,687.97 "
2/1/2020,04.03.00002,"-1,050.57 "
2/1/2020,04.03.00002,-315.98 
2/1/2020,04.03.00002,"-1,289.64 "
2/1/2020,04.03.00002,"-1,242.89 "
2/1/2020,04.03.00002,"-2,291.74 "
2/1/2020,04.03.00002,"-10,033.08 "
2/1/2020,04.03.00002,"-2,841.92 "
2/1/2020,04.03.00002,"-47,360.06 "
2/1/2020,04.03.00002,"-4,623.39 "
2/1/2020,04.03.00002,-213.98 
2/1/2020,04.03.00002,"-2,236.73 "
2/1/2020,04.03.00002,"-2,926.75 "
2/1/2020,04.03.00002,"-5,333.42 "
2/1/2020,04.03.00002,"-4,898.38 "
2/1/2020,04.03.00002,"-3,346.18 "
2/1/2020,04.03.00002,"-3,798.93 "
2/1/2020,04.03.00002,"-3,971.28 "
2/1/2020,04.03.00002,"-1,145.54 "
2/1/2020,04.03.00002,"-3,117.52 "
2/1/2020,04.03.00002,-734.55 
2/1/2020,04.03.00002,-618.02 
2/1/2020,04.03.00002,"-1,392.86 "
2/1/2020,04.03.00002,-380.53 
2/1/2020,04.03.00002,"-2,484.05 "
2/1/2020,04.03.00002,-763.92 
2/1/2020,04.03.00002,-783.88 
2/1/2020,04.03.00002,-957.01 
2/1/2020,04.03.00002,"-4,276.36 "
2/1/2020,04.03.00002,"-1,978.90 "
2/1/2020,04.03.00002,"-1,098.88 "
2/1/2020,04.03.00002,-353.74 
2/1/2020,04.03.00002,"-6,750.80 "
2/1/2020,04.03.00002,"-2,065.39 "
2/1/2020,04.03.00002,"-1,248.35 "
2/1/2020,04.03.00002,"-2,529.74 "
2/1/2020,04.03.00002,"-1,708.76 "
3/1/2020,04.03.00002,"-1,342.86 "
3/1/2020,04.03.00002,"-1,044.45 "
3/1/2020,04.03.00002,"-1,223.50 "
3/1/2020,04.03.00002,-895.24 
3/1/2020,04.03.00002,"-1,044.45 "
3/1/2020,04.03.00002,"-1,044.45 "
3/1/2020,04.03.00002,-912.40 
3/1/2020,04.03.00002,"-1,296.60 "
3/1/2020,04.03.00002,"-18,517.09 "
3/1/2020,04.03.00002,"-1,044.45 "
3/1/2020,04.03.00002,"-3,919.96 "
3/1/2020,04.03.00002,"-2,084.85 "
3/1/2020,04.03.00002,"-1,511.90 "
3/1/2020,04.03.00002,-961.33 
3/1/2020,04.03.00002,-830.71 
3/1/2020,04.03.00002,-681.33 
3/1/2020,04.03.00002,-392.84 
3/1/2020,04.03.00002,"-2,769.50 "
3/1/2020,04.03.00002,-406.44 
3/1/2020,04.03.00002,-878.97 
3/1/2020,04.03.00002,"-4,583.79 "
3/1/2020,04.03.00002,"-3,133.34 "
3/1/2020,04.03.00002,"-3,291.10 "
3/1/2020,04.03.00002,"-9,174.70 "
3/1/2020,04.03.00002,"-1,892.34 "
3/1/2020,04.03.00002,"-2,606.14 "
3/1/2020,04.03.00002,"-3,103.50 "
3/1/2020,04.03.00002,"-3,030.24 "
3/1/2020,04.03.00002,"-1,708.72 "
3/1/2020,04.03.00002,-745.28 
3/1/2020,04.03.00002,"-1,723.85 "
3/1/2020,04.03.00002,"-4,687.97 "
3/1/2020,04.03.00002,"-1,094.38 "
3/1/2020,04.03.00002,-329.15 
3/1/2020,04.03.00002,"-1,289.64 "
3/1/2020,04.03.00002,"-1,242.89 "
3/1/2020,04.03.00002,"-2,387.31 "
3/1/2020,04.03.00002,"-10,451.45 "
3/1/2020,04.03.00002,"-2,960.42 "
3/1/2020,04.03.00002,"-49,334.97 "
3/1/2020,04.03.00002,"-4,816.19 "
3/1/2020,04.03.00002,-222.90 
3/1/2020,04.03.00002,"-2,330.01 "
3/1/2020,04.03.00002,"-3,048.79 "
3/1/2020,04.03.00002,"-5,555.81 "
3/1/2020,04.03.00002,"-5,102.64 "
3/1/2020,04.03.00002,"-3,485.71 "
3/1/2020,04.03.00002,"-3,957.35 "
3/1/2020,04.03.00002,"-4,136.88 "
3/1/2020,04.03.00002,"-1,193.31 "
3/1/2020,04.03.00002,"-3,088.73 "
3/1/2020,04.03.00002,-765.18 
3/1/2020,04.03.00002,-643.80 
3/1/2020,04.03.00002,"-1,450.94 "
3/1/2020,04.03.00002,-396.41 
3/1/2020,04.03.00002,"-2,587.64 "
3/1/2020,04.03.00002,-795.77 
3/1/2020,04.03.00002,-816.57 
3/1/2020,04.03.00002,-996.92 
3/1/2020,04.03.00002,"-4,454.68 "
3/1/2020,04.03.00002,"-2,061.42 "
3/1/2020,04.03.00002,"-1,144.70 "
3/1/2020,04.03.00002,-368.49 
3/1/2020,04.03.00002,"-7,032.31 "
3/1/2020,04.03.00002,"-2,151.52 "
3/1/2020,04.03.00002,"-1,300.41 "
3/1/2020,04.03.00002,"-2,635.23 "
3/1/2020,04.03.00002,"-1,780.02 "
4/1/2020,04.03.00002,"-1,342.86 "
4/1/2020,04.03.00002,"-1,044.45 "
4/1/2020,04.03.00002,"-1,223.50 "
4/1/2020,04.03.00002,-895.24 
4/1/2020,04.03.00002,"-1,044.45 "
4/1/2020,04.03.00002,"-1,044.45 "
4/1/2020,04.03.00002,-912.40 
4/1/2020,04.03.00002,"-1,296.60 "
4/1/2020,04.03.00002,"-18,517.09 "
4/1/2020,04.03.00002,"-1,044.45 "
4/1/2020,04.03.00002,"-3,919.96 "
4/1/2020,04.03.00002,"-2,084.85 "
4/1/2020,04.03.00002,"-1,511.90 "
4/1/2020,04.03.00002,-961.33 
4/1/2020,04.03.00002,-830.71 
4/1/2020,04.03.00002,-681.33 
4/1/2020,04.03.00002,-392.84 
4/1/2020,04.03.00002,"-2,769.50 "
4/1/2020,04.03.00002,-406.44 
4/1/2020,04.03.00002,-878.97 
4/1/2020,04.03.00002,"-4,583.79 "
4/1/2020,04.03.00002,"-3,133.34 "
4/1/2020,04.03.00002,"-3,291.10 "
4/1/2020,04.03.00002,"-9,174.70 "
4/1/2020,04.03.00002,"-1,892.34 "
4/1/2020,04.03.00002,"-2,606.14 "
4/1/2020,04.03.00002,"-3,103.50 "
4/1/2020,04.03.00002,"-3,030.24 "
4/1/2020,04.03.00002,"-1,708.72 "
4/1/2020,04.03.00002,-745.28 
4/1/2020,04.03.00002,"-1,723.85 "
4/1/2020,04.03.00002,"-4,687.97 "
4/1/2020,04.03.00002,"-1,094.38 "
4/1/2020,04.03.00002,-329.15 
4/1/2020,04.03.00002,"-1,289.64 "
4/1/2020,04.03.00002,"-1,242.89 "
4/1/2020,04.03.00002,"-2,387.31 "
4/1/2020,04.03.00002,"-10,451.45 "
4/1/2020,04.03.00002,"-2,960.42 "
4/1/2020,04.03.00002,"-49,334.97 "
4/1/2020,04.03.00002,"-4,816.19 "
4/1/2020,04.03.00002,-222.90 
4/1/2020,04.03.00002,"-2,330.01 "
4/1/2020,04.03.00002,"-3,048.79 "
4/1/2020,04.03.00002,"-5,555.81 "
4/1/2020,04.03.00002,"-5,102.64 "
4/1/2020,04.03.00002,"-3,485.71 "
4/1/2020,04.03.00002,"-3,957.35 "
4/1/2020,04.03.00002,"-4,136.88 "
4/1/2020,04.03.00002,"-1,193.31 "
4/1/2020,04.03.00002,"-3,388.25 "
4/1/2020,04.03.00002,-765.18 
4/1/2020,04.03.00002,-643.80 
4/1/2020,04.03.00002,"-1,450.94 "
4/1/2020,04.03.00002,-396.41 
4/1/2020,04.03.00002,"-2,587.64 "
4/1/2020,04.03.00002,-795.77 
4/1/2020,04.03.00002,-816.57 
4/1/2020,04.03.00002,-996.92 
4/1/2020,04.03.00002,"-4,454.68 "
4/1/2020,04.03.00002,"-2,061.42 "
4/1/2020,04.03.00002,"-1,144.70 "
4/1/2020,04.03.00002,-368.49 
4/1/2020,04.03.00002,"-7,032.31 "
4/1/2020,04.03.00002,"-2,151.52 "
4/1/2020,04.03.00002,"-1,300.41 "
4/1/2020,04.03.00002,"-2,635.23 "
4/1/2020,04.03.00002,"-1,780.02 "
5/1/2020,04.03.00002,"-1,342.86 "
5/1/2020,04.03.00002,"-1,044.45 "
5/1/2020,04.03.00002,"-1,223.50 "
5/1/2020,04.03.00002,-895.24 
5/1/2020,04.03.00002,"-1,044.45 "
5/1/2020,04.03.00002,"-1,044.45 "
5/1/2020,04.03.00002,-912.40 
5/1/2020,04.03.00002,"-1,296.60 "
5/1/2020,04.03.00002,"-23,454.07 "
5/1/2020,04.03.00002,"-1,044.45 "
5/1/2020,04.03.00002,"-3,919.96 "
5/1/2020,04.03.00002,"-2,084.85 "
5/1/2020,04.03.00002,"-1,511.90 "
5/1/2020,04.03.00002,-961.33 
5/1/2020,04.03.00002,-830.71 
5/1/2020,04.03.00002,-681.33 
5/1/2020,04.03.00002,-392.84 
5/1/2020,04.03.00002,"-2,769.50 "
5/1/2020,04.03.00002,-406.44 
5/1/2020,04.03.00002,-878.97 
5/1/2020,04.03.00002,"-6,356.47 "
5/1/2020,04.03.00002,"-3,133.34 "
5/1/2020,04.03.00002,"-3,291.10 "
5/1/2020,04.03.00002,"-9,174.70 "
5/1/2020,04.03.00002,"-1,892.34 "
5/1/2020,04.03.00002,"-2,606.14 "
5/1/2020,04.03.00002,"-3,103.50 "
5/1/2020,04.03.00002,"-3,030.24 "
5/1/2020,04.03.00002,"-1,708.72 "
5/1/2020,04.03.00002,-745.28 
5/1/2020,04.03.00002,"-1,723.85 "
5/1/2020,04.03.00002,"-4,687.97 "
5/1/2020,04.03.00002,"-1,094.38 "
5/1/2020,04.03.00002,-329.15 
5/1/2020,04.03.00002,"-1,289.64 "
5/1/2020,04.03.00002,"-1,242.89 "
5/1/2020,04.03.00002,"-2,387.31 "
5/1/2020,04.03.00002,"-10,451.45 "
5/1/2020,04.03.00002,"-2,960.42 "
5/1/2020,04.03.00002,"-49,334.97 "
5/1/2020,04.03.00002,"-4,816.19 "
5/1/2020,04.03.00002,-222.90 
5/1/2020,04.03.00002,"-2,330.01 "
5/1/2020,04.03.00002,"-3,048.79 "
5/1/2020,04.03.00002,"-5,555.81 "
5/1/2020,04.03.00002,"-5,102.64 "
5/1/2020,04.03.00002,"-3,485.71 "
5/1/2020,04.03.00002,"-3,957.35 "
5/1/2020,04.03.00002,"-4,136.88 "
5/1/2020,04.03.00002,"-1,193.31 "
5/1/2020,04.03.00002,"-3,388.25 "
5/1/2020,04.03.00002,-765.18 
5/1/2020,04.03.00002,-643.80 
5/1/2020,04.03.00002,"-1,450.94 "
5/1/2020,04.03.00002,-396.41 
5/1/2020,04.03.00002,"-2,587.64 "
5/1/2020,04.03.00002,-795.77 
5/1/2020,04.03.00002,-816.57 
5/1/2020,04.03.00002,-996.92 
5/1/2020,04.03.00002,"-4,454.68 "
5/1/2020,04.03.00002,"-2,061.42 "
5/1/2020,04.03.00002,"-1,144.70 "
5/1/2020,04.03.00002,-368.49 
5/1/2020,04.03.00002,"-7,032.31 "
5/1/2020,04.03.00002,"-2,151.52 "
5/1/2020,04.03.00002,"-1,300.41 "
5/1/2020,04.03.00002,"-2,635.23 "
5/1/2020,04.03.00002,"-1,780.02 "
6/1/2020,04.03.00002,"-1,342.86 "
6/1/2020,04.03.00002,"-1,044.45 "
6/1/2020,04.03.00002,"-1,223.50 "
6/1/2020,04.03.00002,-895.24 
6/1/2020,04.03.00002,"-1,044.45 "
6/1/2020,04.03.00002,"-1,044.45 "
6/1/2020,04.03.00002,-912.40 
6/1/2020,04.03.00002,"-1,296.60 "
6/1/2020,04.03.00002,"-23,454.07 "
6/1/2020,04.03.00002,"-1,044.45 "
6/1/2020,04.03.00002,"-3,651.67 "
6/1/2020,04.03.00002,"-2,084.85 "
6/1/2020,04.03.00002,"-1,511.90 "
6/1/2020,04.03.00002,-961.33 
6/1/2020,04.03.00002,-830.71 
6/1/2020,04.03.00002,-681.33 
6/1/2020,04.03.00002,-392.84 
6/1/2020,04.03.00002,"-2,769.50 "
6/1/2020,04.03.00002,-406.44 
6/1/2020,04.03.00002,-878.97 
6/1/2020,04.03.00002,"-9,466.15 "
6/1/2020,04.03.00002,"-3,133.34 "
6/1/2020,04.03.00002,"-3,291.10 "
6/1/2020,04.03.00002,"-9,174.70 "
6/1/2020,04.03.00002,"-1,892.34 "
6/1/2020,04.03.00002,"-2,606.14 "
6/1/2020,04.03.00002,"-3,103.50 "
6/1/2020,04.03.00002,"-3,030.24 "
6/1/2020,04.03.00002,"-1,708.72 "
6/1/2020,04.03.00002,-745.28 
6/1/2020,04.03.00002,"-1,723.85 "
6/1/2020,04.03.00002,"-4,687.97 "
6/1/2020,04.03.00002,"-1,094.38 "
6/1/2020,04.03.00002,-329.15 
6/1/2020,04.03.00002,"-1,289.64 "
6/1/2020,04.03.00002,"-1,242.89 "
6/1/2020,04.03.00002,"-2,387.31 "
6/1/2020,04.03.00002,"-10,451.45 "
6/1/2020,04.03.00002,"-2,960.42 "
6/1/2020,04.03.00002,"-49,334.97 "
6/1/2020,04.03.00002,"-4,816.19 "
6/1/2020,04.03.00002,-222.90 
6/1/2020,04.03.00002,"-2,330.01 "
6/1/2020,04.03.00002,"-3,048.79 "
6/1/2020,04.03.00002,"-5,555.81 "
6/1/2020,04.03.00002,"-5,102.64 "
6/1/2020,04.03.00002,"-3,485.71 "
6/1/2020,04.03.00002,"-3,957.35 "
